cheese,milk,country,family,type,fat_content,texture,rind,color,flavor,aroma,vegetarian,vegan
847,13,74,12,14,2,248,1,15,422,14,1,0
894,18,77,12,39,0,259,7,4,149,251,0,0
276,4,40,12,48,2,148,10,11,461,287,0,0
847,13,74,12,14,2,218,7,15,422,14,1,0
935,4,35,12,48,0,160,10,8,525,191,0,0
447,4,14,12,48,2,263,10,6,116,57,1,0
935,4,35,12,48,0,160,10,8,525,191,0,0
1084,4,31,12,39,0,160,6,16,328,78,1,0
1084,4,31,12,39,0,160,6,16,328,87,1,0
693,13,4,12,38,2,97,7,16,555,87,1,0
935,4,35,12,48,0,160,10,8,525,191,0,0
659,14,35,12,14,0,279,5,15,116,89,0,0
894,18,77,12,39,0,259,7,4,149,181,0,0
832,13,35,12,80,0,93,7,15,23,181,0,0
935,4,35,12,48,0,160,10,8,525,191,0,0
693,13,4,12,38,2,97,7,16,555,87,1,0
617,13,35,12,73,0,279,7,15,0,181,0,0
931,4,35,12,47,0,160,10,11,469,60,1,0
276,4,40,12,48,2,148,10,11,461,287,0,0
1084,4,31,12,39,0,160,6,16,328,262,1,0
617,13,35,12,73,0,279,7,15,0,181,0,0
693,13,4,12,38,2,97,7,16,555,87,1,0
847,13,74,12,14,2,205,9,15,422,14,1,0
832,13,35,12,80,0,93,7,15,23,181,0,0
894,18,77,12,39,0,259,7,4,149,285,0,0
894,18,77,12,39,0,259,7,4,149,191,0,0
894,18,77,12,39,0,259,7,4,149,0,0,0
931,4,35,12,47,0,160,10,15,469,60,1,0
832,13,35,12,80,0,93,7,15,23,181,0,0
931,4,35,12,47,0,160,10,11,469,60,0,0
1084,4,31,12,39,0,160,6,16,328,93,1,0
931,4,35,12,47,0,160,10,4,469,60,1,0
77,4,77,12,48,2,250,6,15,131,96,0,0
832,13,35,12,80,0,93,7,15,23,181,0,0
659,14,35,12,14,0,279,5,15,81,89,0,0
832,13,35,12,80,0,93,7,15,23,181,0,0
693,13,4,12,38,2,97,7,16,555,87,1,0
77,4,77,12,48,2,250,6,15,131,96,0,0
894,18,77,12,39,0,259,7,4,149,11,0,0
693,13,4,12,38,2,97,7,16,555,87,1,0
693,13,4,12,38,2,97,7,16,555,87,1,0
1084,4,31,12,39,0,160,6,16,328,256,1,0
873,4,14,12,67,2,161,2,8,56,250,0,0
359,4,77,12,39,2,250,7,4,87,127,1,0
77,4,77,12,48,2,250,6,15,131,96,1,0
693,13,4,12,38,2,97,7,16,555,87,1,0
359,4,77,12,39,2,250,7,4,87,127,1,0
359,4,77,12,39,2,250,7,4,87,127,1,0
77,4,77,12,48,2,250,6,15,131,96,1,0
873,4,14,12,67,2,161,2,8,56,250,0,0
617,13,35,12,73,0,279,7,15,0,181,0,0
847,13,74,12,14,2,93,7,15,422,14,1,0
659,14,35,12,14,0,279,5,15,458,89,0,0
847,13,74,12,14,2,42,9,15,422,14,1,0
832,13,35,12,80,0,93,7,15,23,181,0,0
894,18,77,12,39,0,259,7,4,149,256,0,0
659,14,35,12,14,0,279,5,15,161,89,0,0
832,13,35,12,80,0,93,7,15,23,181,0,0
693,13,4,12,38,2,97,7,16,555,87,1,0
894,18,77,12,39,0,259,7,4,149,10,0,0
276,4,40,12,48,2,148,10,11,461,287,0,0
77,4,77,12,48,2,250,6,15,131,96,1,0
659,14,35,12,14,0,279,5,15,150,89,0,0
659,14,35,12,14,0,279,5,15,95,89,0,0
935,4,35,12,48,0,160,10,8,525,191,0,0
693,13,4,12,38,2,97,7,16,555,87,1,0
617,13,35,12,73,0,279,7,15,0,181,0,0
359,4,77,12,39,2,250,7,4,87,127,1,0
894,18,77,12,39,0,259,7,4,149,132,0,0
693,13,4,12,38,2,97,7,16,555,87,1,0
635,4,77,12,39,0,259,7,1,92,93,1,0
873,4,14,12,67,2,161,2,8,56,250,0,0
359,4,77,12,39,2,250,7,4,87,127,1,0
77,4,77,12,48,2,250,6,15,131,96,0,0
359,4,77,12,39,2,250,7,4,87,127,1,0
617,13,35,12,73,0,279,7,15,0,181,0,0
1084,4,31,12,39,0,160,6,16,328,27,1,0
935,4,35,12,48,0,160,10,8,525,191,0,0
359,4,77,12,39,2,250,7,4,87,127,1,0
77,4,77,12,48,2,250,6,15,131,96,0,0
617,13,35,12,73,0,279,7,15,0,181,0,0
847,13,74,12,14,2,134,2,15,422,14,1,0
659,14,35,12,14,0,279,5,15,418,89,0,0
1084,4,31,12,39,0,160,6,16,328,69,1,0
935,4,35,12,48,0,160,10,8,525,191,0,0
659,14,35,12,14,0,279,5,15,550,89,0,0
873,4,14,12,67,2,161,2,8,56,250,1,0
832,13,35,12,80,0,93,7,15,23,181,0,0
1084,4,31,12,39,0,160,6,16,328,171,1,0
1084,4,31,12,39,0,160,6,16,328,145,1,0
847,13,74,12,14,2,138,8,15,422,14,1,0
847,13,74,12,14,2,273,10,15,422,14,1,0
894,18,77,12,39,0,259,7,4,149,311,0,0
931,4,35,12,47,0,160,10,8,469,60,1,0
359,4,77,12,39,2,250,7,4,87,127,1,0
1084,4,31,12,39,0,160,6,16,328,127,1,0
659,14,35,12,14,0,279,5,15,149,89,0,0
77,4,77,12,48,2,250,6,15,131,96,0,0
447,4,14,12,48,2,263,10,6,116,57,1,0
931,4,35,12,47,0,160,10,11,469,60,0,0
447,4,14,12,48,2,263,10,6,116,57,1,0
935,4,35,12,48,0,160,10,8,525,191,0,0
617,13,35,12,73,0,279,7,15,0,181,0,0
659,14,35,12,14,0,279,5,15,328,89,0,0
659,14,35,12,14,0,279,5,15,87,89,0,0
931,4,35,12,47,0,160,10,15,469,60,1,0
1084,4,31,12,39,0,160,6,16,328,299,1,0
873,4,14,12,67,2,161,2,8,56,250,0,0
931,4,35,12,47,0,160,10,8,469,60,1,0
447,4,14,12,48,2,263,10,6,116,57,1,0
931,4,35,12,47,0,160,10,15,469,60,0,0
659,14,35,12,14,0,279,5,15,578,89,0,0
873,4,14,12,67,2,161,2,8,56,250,1,0
359,4,77,12,39,2,250,7,4,87,127,1,0
635,4,77,12,39,0,259,7,1,92,93,1,0
894,18,77,12,39,0,259,7,4,149,300,0,0
276,4,40,12,48,2,148,10,11,461,287,0,0
847,13,74,12,14,2,124,7,15,422,14,1,0
931,4,35,12,47,0,160,10,16,469,60,0,0
935,4,35,12,48,0,160,10,8,525,191,0,0
832,13,35,12,80,0,93,7,15,23,181,0,0
617,13,35,12,73,0,279,7,15,0,181,0,0
635,4,77,12,39,0,259,7,1,92,93,1,0
894,18,77,12,39,0,259,7,4,149,87,0,0
894,18,77,12,39,0,259,7,4,149,228,0,0
894,18,77,12,39,0,259,7,4,149,268,0,0
894,18,77,12,39,0,259,7,4,149,40,0,0
447,4,14,12,48,2,263,10,6,116,57,0,0
935,4,35,12,48,0,160,10,8,525,191,0,0
935,4,35,12,48,0,160,10,8,525,191,0,0
873,4,14,12,67,2,161,2,8,56,250,0,0
847,13,74,12,14,2,160,9,15,422,14,1,0
659,14,35,12,14,0,279,5,15,213,89,0,0
894,18,77,12,39,0,259,7,4,149,191,0,0
832,13,35,12,80,0,93,7,15,23,181,0,0
659,14,35,12,14,0,279,5,15,459,89,0,0
935,4,35,12,48,0,160,10,8,525,191,0,0
77,4,77,12,48,2,250,6,15,131,96,0,0
77,4,77,12,48,2,250,6,15,131,96,1,0
832,13,35,12,80,0,93,7,15,23,181,0,0
873,4,14,12,67,2,161,2,8,56,250,1,0
935,4,35,12,48,0,160,10,8,525,191,0,0
832,13,35,12,80,0,93,7,15,23,181,0,0
447,4,14,12,48,2,263,10,6,116,57,1,0
931,4,35,12,47,0,160,10,15,469,60,0,0
832,13,35,12,80,0,93,7,15,23,181,0,0
359,4,77,12,39,2,250,7,4,87,127,1,0
659,14,35,12,14,0,279,5,15,598,89,0,0
635,4,77,12,39,0,259,7,1,92,93,1,0
693,13,4,12,38,2,97,7,16,555,87,1,0
873,4,14,12,67,2,161,2,8,56,250,0,0
832,13,35,12,80,0,93,7,15,23,181,0,0
